,tool,seqid,in_gfa,gfa_id,path_seqs,path_gfa
136,pggb,49,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pggb-HLAzooparams/slpa-simu/slpa-simu.fa.gz.b38b29c.417fcdf.571a156.smooth.final.gfa
137,pggb,50,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pggb-HLAzooparams/slpa-simu/slpa-simu.fa.gz.b38b29c.417fcdf.571a156.smooth.final.gfa
138,PanPA,1,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
139,PanPA,2,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
140,PanPA,3,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
141,PanPA,4,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
142,PanPA,5,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
143,PanPA,6,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
144,PanPA,7,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
145,PanPA,8,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
146,PanPA,9,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
147,PanPA,10,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
148,PanPA,11,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
149,PanPA,12,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
150,PanPA,13,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
151,PanPA,14,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
152,PanPA,15,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
153,PanPA,16,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
154,PanPA,17,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
155,PanPA,18,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
156,PanPA,19,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
157,PanPA,20,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
158,PanPA,21,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
159,PanPA,22,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
160,PanPA,23,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
161,PanPA,24,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
162,PanPA,25,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
163,PanPA,26,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
164,PanPA,27,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
165,PanPA,28,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
166,PanPA,29,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
167,PanPA,30,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
168,PanPA,31,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
169,PanPA,32,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
170,PanPA,33,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
171,PanPA,34,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
172,PanPA,35,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
173,PanPA,36,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
174,PanPA,37,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
175,PanPA,38,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
176,PanPA,39,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
177,PanPA,40,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
178,PanPA,41,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
179,PanPA,42,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
180,PanPA,43,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
181,PanPA,44,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
182,PanPA,45,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
183,PanPA,46,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
184,PanPA,47,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
185,PanPA,48,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
186,PanPA,49,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
187,PanPA,50,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-simu.fasta.gfa
188,PanPA,1,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
189,PanPA,2,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
190,PanPA,3,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
191,PanPA,4,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
192,PanPA,5,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
193,PanPA,6,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
194,PanPA,7,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
195,PanPA,8,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
196,PanPA,9,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
197,PanPA,10,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
198,PanPA,11,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
199,PanPA,12,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
200,PanPA,13,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
201,PanPA,14,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
202,PanPA,15,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
203,PanPA,16,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
204,PanPA,17,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
205,PanPA,18,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
206,PanPA,19,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
207,PanPA,20,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
208,PanPA,21,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
209,PanPA,22,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
210,PanPA,23,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
211,PanPA,24,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
212,PanPA,25,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
213,PanPA,26,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
214,PanPA,27,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
215,PanPA,28,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
216,PanPA,29,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
217,PanPA,30,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
218,PanPA,31,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
219,PanPA,32,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
220,PanPA,33,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
221,PanPA,34,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
222,PanPA,35,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
223,PanPA,36,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
224,PanPA,37,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
225,PanPA,38,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
226,PanPA,39,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
227,PanPA,40,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
228,PanPA,41,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
229,PanPA,42,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
230,PanPA,43,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
231,PanPA,44,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
232,PanPA,45,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
233,PanPA,46,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
234,PanPA,47,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
235,PanPA,48,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
236,PanPA,49,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
237,PanPA,50,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-real.fasta.gfa
238,PanPA,1:2132112-2135472+Escherichia_coli_536.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
239,PanPA,2:2324873-2328233+Escherichia_coli_55989.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
240,PanPA,3:2182648-2186008+Escherichia_coli_APEC_O1.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
241,PanPA,4:1798168-1801528-Escherichia_coli_ATCC_8739.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
242,PanPA,5:1746799-1750159-Escherichia_coli_BL21_DE3.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
243,PanPA,6:2023848-2027208+Escherichia_coli_B_str_REL606.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
244,PanPA,7:1984353-1987713+Escherichia_coli_BW2952.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
245,PanPA,8:2381903-2385263+Escherichia_coli_CFT073.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
246,PanPA,9:2212295-2215655+Escherichia_coli_E2348_69.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
247,PanPA,10:2276509-2279869+Escherichia_coli_E24377A.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
248,PanPA,11:2303357-2306717+Escherichia_coli_ED1a.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
249,PanPA,12:2139701-2143061+Escherichia_coli_HS.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
250,PanPA,13:2144063-2147423+Escherichia_coli_IAI1.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
251,PanPA,14:2504450-2507810+Escherichia_coli_O103H2_str_12009.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
252,PanPA,15:2672148-2675508+Escherichia_coli_O111H-_str_11128.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
253,PanPA,16:2730746-2734106+Escherichia_coli_O157_H7_EC4115.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
254,PanPA,17:2836124-2839484+Escherichia_coli_O157H7_EDL933.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
255,PanPA,18:2765911-2769271+Escherichia_coli_O157H7_str_Sakai.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
256,PanPA,19:2729727-2733087+Escherichia_coli_O157H7_str_TW14359.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
257,PanPA,20:2847670-2851030+Escherichia_coli_O26H11_str_11368.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
258,PanPA,21:2546017-2549377+Escherichia_coli_O55H7_str_CB9615_chromosome.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
259,PanPA,22:2093881-2097241+Escherichia_coli_S88.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
260,PanPA,23:2347922-2351282+Escherichia_coli_SE11.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
261,PanPA,24:2182878-2186238+Escherichia_coli_str_K-12_substr_DH10B.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
262,PanPA,25:2091870-2095230+Escherichia_coli_str_K-12_substr_MG1655.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
263,PanPA,26:2095983-2099343+Escherichia_coli_str_K-12_substr_W3110.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
264,PanPA,27:2232253-2235613+Escherichia_coli_UTI89.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/coli27-86.fasta.gfa
265,PanPA,1,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-basis.fasta.gfa
266,PanPA,2,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-basis.fasta.gfa
267,PanPA,3,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-basis.fasta.gfa
268,PanPA,4,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-basis.fasta.gfa
269,PanPA,5,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-basis.fasta.gfa
270,PanPA,6,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-basis.fasta.gfa
271,PanPA,7,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-basis.fasta.gfa
272,PanPA,8,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-basis.fasta.gfa
273,PanPA,9,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-basis.fasta.gfa
274,PanPA,10,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-basis.fasta.gfa
275,PanPA,11,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-PanPA/output-didelot-mafft.op1.53-ep0/slpa-basis.fasta.gfa
276,PanPA,1:2132112-2135472+Escherichia_coli_536.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
277,PanPA,2:2324873-2328233+Escherichia_coli_55989.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
278,PanPA,3:2182648-2186008+Escherichia_coli_APEC_O1.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
279,PanPA,4:1798168-1801528-Escherichia_coli_ATCC_8739.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
280,PanPA,5:1746799-1750159-Escherichia_coli_BL21_DE3.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
281,PanPA,6:2023848-2027208+Escherichia_coli_B_str_REL606.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
282,PanPA,7:1984353-1987713+Escherichia_coli_BW2952.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
283,PanPA,8:2381903-2385263+Escherichia_coli_CFT073.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
284,PanPA,9:2212295-2215655+Escherichia_coli_E2348_69.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
285,PanPA,10:2276509-2279869+Escherichia_coli_E24377A.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
286,PanPA,11:2303357-2306717+Escherichia_coli_ED1a.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
287,PanPA,12:2139701-2143061+Escherichia_coli_HS.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
288,PanPA,13:2144063-2147423+Escherichia_coli_IAI1.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
289,PanPA,14:2504450-2507810+Escherichia_coli_O103H2_str_12009.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
290,PanPA,15:2672148-2675508+Escherichia_coli_O111H-_str_11128.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
291,PanPA,16:2730746-2734106+Escherichia_coli_O157_H7_EC4115.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
292,PanPA,17:2836124-2839484+Escherichia_coli_O157H7_EDL933.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
293,PanPA,18:2765911-2769271+Escherichia_coli_O157H7_str_Sakai.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
294,PanPA,19:2729727-2733087+Escherichia_coli_O157H7_str_TW14359.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
295,PanPA,20:2847670-2851030+Escherichia_coli_O26H11_str_11368.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
296,PanPA,21:2546017-2549377+Escherichia_coli_O55H7_str_CB9615_chromosome.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-PanPA/output-didelot-mafft.op5-ep0/coli27-86.fasta.gfa
